BALANCE,PURCHASES,BALANCE_FREQUENCY,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_FREQUENCY,PURCHASES_TRX,CASH_ADVANCE_FREQUENCY,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE,CLUSTER
871.5689769999999,648.22,1.0,0.0,0.0,1.0,27.0,0.0,1200.0,1110.886425,208.298424,12.0,1
3337.178486,883.39,1.0,5338.547155,12.0,0.833333,20.0,0.416667,6000.0,4039.075325,341.6853912583203,12.0,1
7.554365,88.56,1.0,0.0,0.0,1.0,12.0,0.0,1500.0,68.855232,73.081017,12.0,1
174.21488300000001,0.0,0.363636,956.089092,1.0,0.0,0.0,0.083333,1200.0,238.06524,200.254118,12.0,0
600.0523910000001,274.0,1.0,821.878829,13.0,1.0,8.0,0.5,1000.0,151.304337,245.340184,8.0,1
1135.53683,50.98,1.0,0.0,0.0,0.333333,4.0,0.0,1200.0,320.592941,385.347014,11.464137410343525,0
378.320894,315.02,0.8736793396648064,0.0,0.0,1.0,20.0,0.0,1500.0,206.090316,202.391607,12.0,1
1142.909141,0.0,0.9,2264.495887,17.0,0.0,0.0,0.5,2500.0,165.549752,337.524976,10.0,2
1364.2560130000002,0.0,1.0,252.98756,1.0,0.0,0.0,0.083333,1500.0,513.0135889999999,313.51258,12.0,0
332.888212,419.56,1.0,0.0,0.0,1.0,26.0,0.0,3000.0,473.166128,193.267629,12.0,1
6100.396015,0.0,1.0,5312.922403,13.0,0.0,0.0,0.666667,12000.0,1460.027383,341.6853912583203,12.0,2
939.348677,50.0,1.0,0.0,0.0,0.083333,1.0,0.0,1000.0,315.440785,628.156487,12.0,0
1066.884128,0.0,1.0,667.2150630416129,6.0,0.0,0.0,0.25,1200.0,222.800881,263.186377,12.0,2
972.958145,100.0,1.0,37.470292,2.0,0.083333,1.0,0.166667,1000.0,318.22648799999996,577.927525,12.0,0
1.470582,0.0,0.272727,18.149946,1.0,0.0,0.0,0.083333,9000.0,81.65921999999999,60.080498,12.0,0
1887.0613489999998,0.0,1.0,93.437109,3.0,0.0,0.0,0.166667,2000.0,411.517239,765.751845,12.0,2
87.21754200000001,205.46,0.727273,0.0,0.0,0.416667,5.0,0.0,1600.0,335.650351,141.824682,12.0,0
349.441102,1975.4,1.0,0.0,0.0,0.666667,17.0,0.0,4000.0,1795.012223,167.219681,11.464137410343525,1
3447.674222,205.0,1.0,4548.057776,7.0,0.090909,1.0,0.545455,10500.0,665.2391709999999,817.844662,11.0,2
20.890606,110.0,1.0,0.0,0.0,1.0,8.0,0.0,1000.0,56.715447,108.294662,8.0,1
964.0999800000001,1074.96,1.0,0.0,0.0,1.0,12.0,0.0,1000.0,446.36843200000004,1192.827241,12.0,1
1106.557102,1342.86,1.0,3249.314496,4.0,0.333333,13.0,0.25,6500.0,4421.574277000001,265.127884,12.0,2
144.436235,0.0,0.181818,944.893512,1.0,0.0,0.0,0.083333,1000.0,542.036637,365.765347,12.0,0
3106.0361829999997,2128.56,1.0,2346.894867,8.0,0.916667,27.0,0.416667,7200.0,5564.776852,697.464133,12.0,1
100.037595,414.48,1.0,0.0,0.0,1.0,12.0,0.0,1000.0,234.61977400000004,144.362561,12.0,1
40.074484000000005,423.37,1.0,0.0,0.0,1.0,12.0,0.0,7000.0,430.466572,187.954393,12.0,1
1382.936306,336.0,0.875,4158.990631,5.0,0.875,7.0,0.125,4000.0,754.256439,681.059427,8.0,1
11.316443,112.23,0.181818,0.0,0.0,0.083333,1.0,0.0,3000.0,636.1505599999999,88.670668,12.0,0
348.321822,0.0,1.0,178.138151,2.0,0.0,0.0,0.181818,500.0,142.741177,195.413588,11.0,0
411.89457799999997,2948.1,1.0,0.0,2.3221189591078066,0.916667,22.0,0.0,4000.0,2520.35969,185.983855,12.0,1
160.681189,993.5,0.909091,0.0,0.0,0.333333,9.0,0.0,6500.0,980.963861,140.519148,12.0,1
2304.087171,0.0,1.0,3511.369006,3.0,0.0,0.0,0.166667,3000.0,3004.655015,586.763635,12.0,2
11.294184,155.0,0.666667,0.0,0.0,0.666667,4.0,0.0,1000.0,149.588599,43.341698,6.0,1
1121.15859,202.2,1.0,79.037888,1.0,0.333333,5.0,0.083333,1200.0,380.402296,542.04143,12.0,0
1621.219401,98.4,1.0,2745.571593,16.0,1.0,13.0,0.583333,4000.0,3592.092848,567.227496,12.0,1
709.473364,548.85,1.0,153.665694,1.0,0.6666669999999999,13.0,0.083333,1200.0,381.15677,213.8837,12.0,1
268.966315,784.0,0.727273,0.0,0.0,0.5,12.0,0.0,10500.0,514.650308,159.17308,12.0,1
589.130175,1669.58,1.0,0.0,0.0,0.75,17.0,0.0,3000.0,2883.9115260000003,292.720686,12.0,1
1451.5844849999999,1216.58,1.0,0.0,0.0,0.666667,12.0,0.0,4000.0,603.722261,341.6853912583203,12.0,1
1433.6995630000001,50.0,1.0,0.0,0.0,0.083333,1.0,0.0,1500.0,275.687079,457.454141,12.0,0
2187.7322649999996,0.0,0.857143,3905.326256,9.0,0.0,0.0,0.28571399999999997,3000.0,1423.788603,461.365626,7.0,2
2323.50306,66.0,1.0,1750.387105,14.0,0.083333,1.0,0.583333,3000.0,663.167426,539.587943,12.0,2
19.587949,299.77,0.909091,0.0,0.0,1.0,16.0,0.0,2700.0,327.059511,133.485652,12.0,1
66.65711999999999,585.87,1.0,0.0,0.0,1.0,12.0,0.0,10000.0,570.478919,182.613309,12.0,1
988.4053650000001,637.97,1.0,38.322217,1.0,1.0,25.0,0.083333,1000.0,864.471651,903.567225,12.0,1
680.195157,1045.57,1.0,0.0,0.0,1.0,25.0,0.0,3000.0,552.4323049999999,207.720441,12.0,1
32.944835,185.8,1.0,0.0,0.0,1.0,10.0,0.0,1000.0,101.816592,142.426777,10.0,1
1199.942209,1447.01,1.0,49.912813,1.0,0.916667,19.0,0.083333,2400.0,642.7237230000001,457.255269,12.0,1
95.259372,43.3,0.727273,0.0,0.0,0.083333,1.0,0.0,7000.0,526.604881,207.134146,12.0,0
187.516986,0.0,1.0,823.171535,5.0,0.0,0.0,0.25,4500.0,899.3695439999999,96.727625,12.0,0
161.792222,2883.58,1.0,0.0,0.0,1.0,20.0,0.0,2000.0,3051.442623,185.380301,12.0,1
20.889413,244.2,0.8736793396648064,0.0,0.0,0.333333,4.0,0.0,4000.0,541.817138,72.261438,12.0,0
20.260716,110.5,0.833333,0.0,0.0,0.666667,4.0,0.0,1500.0,161.476789,65.936751,6.0,1
1950.9568940000001,0.0,0.833333,2844.307484,2.0,0.0,0.0,0.166667,3000.0,300.71395,405.461471,6.0,2
1644.123638,0.0,1.0,830.132133,3.0,0.0,0.0,0.166667,2500.0,333.11467200000004,352.392567,12.0,0
23.167831,375.0,1.0,0.0,0.0,1.0,12.0,0.0,2500.0,389.716275,178.84094,12.0,1
3.4837160000000003,98.81,0.272727,0.0,0.0,0.25,3.0,0.11855247071988076,3000.0,368.31958199999997,135.799005,12.0,0
26.325409000000004,266.71,0.636364,0.0,0.0,0.416667,5.0,0.0,2000.0,477.592124,184.739137,12.0,0
339.183041,139.5,1.0,0.0,0.0,0.25,3.0,0.0,1200.0,877.494612,167.323383,12.0,0
57.077581,698.44,0.727273,0.0,0.0,0.666667,16.0,0.0,6000.0,525.904806,116.075915,12.0,1
2864.644318,135.0,0.9,4345.320169,10.0,0.5,7.0,0.5,7000.0,1626.504396,656.858685,10.0,2
14.143579,175.98,0.875,0.0,0.0,0.875,7.0,0.0,1500.0,171.928796,111.573318,8.0,1
497.787017,114.54,1.0,1573.646488,2.0,0.083333,1.0,0.166667,1000.0,2060.33172,220.633128,12.0,0
689.6976440000001,22.68,1.0,0.0,0.0,0.083333,1.0,0.0,11500.0,906.092735,224.709183,12.0,0
679.421923,298.49,1.0,152.65779,1.0,0.083333,4.0,0.083333,1000.0,456.14349500000003,216.036561,12.0,0
986.8285390000001,417.25,1.0,778.725777,1.0,0.333333,7.0,0.083333,1200.0,1706.1260969999998,398.734242,12.0,0
179.29326,217.77,0.272727,2508.079327,5.0,0.25,9.0,0.083333,3000.0,211.406239,345.092178,12.0,0
69.036727,760.79,0.363636,0.0,0.0,0.166667,2.0,0.0,7000.0,187.452384,69.826362,12.0,0
5262.745812,0.0,1.0,4117.515089,12.0,0.0,0.0,0.666667,6500.0,1224.872705,341.6853912583203,12.0,2
3.005343,0.0,0.333333,265.334594,1.0,0.0,0.0,0.11111099999999999,1200.0,1233.178997,1.334075,9.0,0
1228.217369,836.4,1.0,382.163862,1.0,1.0,24.0,0.083333,1400.0,1163.702341,758.120882,12.0,1
1806.557876,235.9,1.0,1292.92879,12.0,0.833333,11.0,0.416667,2000.0,746.986805,459.874277,12.0,1
601.68828,1358.2,0.8,0.0,0.0,0.8,26.0,0.0,1500.0,310.912113,157.872552,10.0,1
95.055337,133.45,1.0,437.390028,1.0,0.5,6.0,0.083333,2500.0,469.271786,160.662631,12.0,0
17.820255,123.72,0.545455,0.0,0.0,0.333333,4.0,0.0,3000.0,270.589779,133.760906,12.0,0
512.915157,1799.45,0.818182,76.417858,3.0,0.75,28.0,0.25,1500.0,1023.384336,177.146564,12.0,1
2.100274,65.0,0.181818,0.0,0.0,0.083333,1.0,0.0,3000.0,282.38903700000003,41.475045,12.0,0
38.475299,61.8,0.818182,0.0,0.0,0.33333300000000005,4.0,0.0,1000.0,165.771479,137.482544,12.0,0
4611.724712,0.0,1.0,2686.074313,2.0,0.0,0.0,0.22222199999999998,6000.0,674.702724,1102.054684,9.0,2
14.453345,38.65,0.636364,0.0,0.0,0.083333,1.0,0.0,1000.0,52.685663,162.687252,12.0,0
1144.128891,1373.27,1.0,1101.351331,4.0,1.0,30.0,0.166667,4000.0,1705.162709,375.042212,12.0,1
2707.058356,2018.13,1.0,0.0,0.0,0.75,26.0,0.0,7000.0,2575.541309,661.487315,12.0,1
382.87064100000003,2972.92,0.909091,0.0,0.0,0.75,18.0,0.0,1200.0,3753.0916079999997,161.92571,12.0,1
8.27913,670.0,0.454545,0.0,0.0,1.0,16.0,0.11855247071988076,2500.0,703.772949,43.259694,12.0,1
908.354652,231.35,1.0,944.183414,3.0,1.0,7.0,0.14285699999999998,1000.0,161.97536000000002,930.115009,7.0,1
35.518273,283.8,0.909091,0.0,0.0,0.833333,10.0,0.0,2500.0,302.73613,171.008635,12.0,1
1104.6960144212453,123.48,1.0,0.0,0.0,1.0,6.0,0.0,1500.0,87.868362,88.187856,6.0,1
890.633006,756.73,0.909091,0.0,0.0,0.416667,9.0,0.0,3000.0,1964.578805,276.845199,12.0,0
1168.8440039999998,1310.31,0.454545,1502.01432,5.0,0.083333,1.0,0.083333,3500.0,272.82164700000004,341.6853912583203,12.0,0
1744.9568329999997,0.0,1.0,198.295367,5.0,0.0,0.0,0.25,1800.0,525.4618389999999,539.962551,12.0,2
666.123984,1999.7,1.0,0.0,0.0,0.9166669999999999,15.0,0.0,3100.0,667.118376,264.338574,12.0,1
514.17242,45.65,1.0,0.0,0.0,0.083333,1.0,0.0,1000.0,103.945858,341.6853912583203,12.0,0
1748.546186,74.98,1.0,216.032736,5.0,0.166667,2.0,0.25,1800.0,650.440749,572.683934,12.0,0
144.129221,949.59,0.727273,0.0,0.0,0.5,11.0,0.0,4000.0,999.7114339999999,121.912794,12.0,0
273.247883,60.0,1.0,0.0,0.0,0.083333,1.0,0.0,2300.0,111.55990200000001,208.976648,12.0,0
595.870472,990.0,0.818182,0.0,0.0,0.083333,1.0,0.0,3000.0,764.86843,226.19801,11.464137410343525,0
289.353197,461.68,1.0,0.0,0.0,0.333333,7.0,0.0,4500.0,282.32805099999996,183.50739,12.0,0
42.045574,90.0,1.0,0.0,0.0,0.083333,1.0,0.0,4000.0,28.556632,141.90112,12.0,0
395.93883999999997,991.48,1.0,208.802882,5.0,1.0,24.0,0.25,1400.0,959.26132,186.449098,12.0,1
1841.468929,0.0,1.0,513.751922,10.0,0.0,0.0,0.5,2000.0,573.0830990000001,678.078987,12.0,2
31.973194,94.53,0.8736793396648064,0.0,0.0,0.083333,2.0,0.0,2100.0,114.614967,140.169606,12.0,0
41.833264,456.36,1.0,0.0,0.0,1.0,14.0,0.0,6000.0,370.996177,163.287618,12.0,1
226.34624,2206.74,0.8736793396648064,0.0,0.0,1.0,24.0,0.0,10000.0,1891.0000670000002,204.477134,12.0,1
152.557222,1410.35,1.0,0.0,0.0,1.0,29.0,0.0,2500.0,1202.218177,170.020221,12.0,1
13.457564000000001,0.0,0.833333,36.558778,2.0,0.0,0.0,0.166667,500.0,52.549958999999994,55.755628,6.0,2
1794.531623,0.0,1.0,1050.199464,5.0,0.0,0.0,0.166667,2500.0,2562.51109,527.259216,12.0,2
1869.63255,0.0,1.0,1897.993012,4.0,0.0,0.0,0.166667,2000.0,454.348175,452.597945,12.0,2
1104.6960144212453,60.0,0.363636,0.0,0.0,0.333333,4.0,0.0,2500.0,109.888829,166.384674,12.0,0
3298.692478,1088.83,1.0,0.0,0.0,0.416667,6.0,0.0,9000.0,6862.520734999999,994.384835,12.0,1
1104.6960144212453,499.92,1.0,0.0,0.0,1.0,12.0,0.0,3000.0,496.551862,194.502845,12.0,1
21.789565,0.0,0.333333,273.882354,1.0,0.0,0.0,0.166667,1200.0,574.484351,30.624751,6.0,2
57.937789,450.0,1.0,0.0,0.0,0.5,6.0,0.0,4000.0,395.680968,181.630966,12.0,0
1158.01315,170.0,1.0,299.89919,3.0,0.083333,1.0,0.25,1200.0,525.816276,616.813089,12.0,0
45.160837,0.0,0.727273,79.46115,1.0,0.0,0.0,0.083333,6500.0,486.597254,89.975046,12.0,0
33.078633,303.91,0.5,0.0,0.0,0.5,4.0,0.0,1200.0,354.34847,83.653033,6.0,1
4302.771935,0.0,0.857143,5875.404159,5.0,0.0,0.0,0.14285699999999998,6000.0,384.040295,341.6853912583203,7.0,2
30.395072999999996,512.47,1.0,0.0,0.0,1.0,12.0,0.0,7000.0,484.669932,192.908611,12.0,1
1946.4470379999998,411.38,1.0,99.078081,1.0,0.25,5.0,0.083333,2500.0,1403.266638,513.547978,12.0,0
1134.8303720000001,833.98,1.0,0.0,2.3221189591078066,1.0,11.0,0.0,7500.0,285.23111,184.13146,8.0,1
1104.6960144212453,433.32,1.0,0.0,0.0,1.0,12.0,0.0,6000.0,453.19428,179.901343,12.0,1
786.158276,679.24,1.0,890.644405,8.0,1.0,13.0,0.25,1000.0,1653.190684,504.64823,12.0,1
54.738397,1326.75,0.909091,0.0,0.0,1.0,30.0,0.0,1500.0,1132.512843,134.186632,12.0,1
233.755366,521.23,1.0,0.0,0.0,1.0,23.0,0.0,1000.0,312.157319,197.3922,12.0,1
528.0237030000001,770.05,1.0,286.123717,5.0,0.916667,23.0,0.083333,1500.0,748.204441,341.6853912583203,12.0,1
4592.041153,0.0,1.0,178.893987,3.0,0.0,0.0,0.25,5000.0,1009.612835,341.6853912583203,12.0,2
1569.712031,375.92,1.0,38.237206,2.0,0.333333,6.0,0.083333,1700.0,530.0691860000001,1003.039654,12.0,0
903.0415800000001,350.0,1.0,0.0,0.0,0.090909,2.0,0.0,1000.0,482.501636,444.0465,11.0,0
212.244875,0.0,0.909091,1503.182148,3.0,0.0,7.595242451967063,0.25,2000.0,3143.2067420000003,118.130398,12.0,0
603.62806,60.0,1.0,54.866583,2.0,0.083333,1.0,0.166667,1200.0,1543.263552,317.838364,12.0,0
2336.985188,190.56,1.0,4066.421468,10.0,0.166667,4.0,0.583333,3500.0,8319.645575,341.6853912583203,12.0,2
133.957441,128.5,0.571429,357.492328,2.0,0.14285699999999998,1.0,0.14285699999999998,1500.0,507.934017,37.947135,7.0,2
37.618883000000004,952.8,1.0,0.0,0.0,1.0,12.0,0.0,2000.0,938.3761890000001,165.291104,12.0,1
1224.95436,0.0,1.0,292.385578,1.0,0.0,0.0,0.083333,1400.0,350.078829,566.002062,12.0,0
1775.884148,0.0,1.0,667.2150630416129,14.0,0.0,0.0,0.333333,2500.0,399.8626,646.089964,12.0,2
130.142888,0.0,0.636364,435.228353,1.0,0.0,0.0,0.083333,3000.0,791.783333,138.420191,12.0,0
26.547228999999998,224.56,0.636364,0.0,2.3221189591078066,0.583333,7.0,0.0,3000.0,264.390903,167.672071,12.0,0
2276.666051,87.51,0.8736793396648064,0.0,0.0,0.583333,11.0,0.0,8000.0,605.029703,700.831872,12.0,1
298.592251,1804.09,1.0,327.479813,3.0,0.916667,27.0,0.25,7500.0,1672.051219,190.893951,12.0,1
1150.280984,450.0,1.0,0.0,0.0,0.25,4.0,0.11855247071988076,1200.0,839.7540130000001,766.890275,12.0,0
1431.445361,0.0,1.0,1414.866215,1.0,0.0,0.0,0.083333,1500.0,235.63706800000003,442.595956,12.0,2
1295.733461,705.84,1.0,0.0,0.0,0.416667,8.0,0.0,1500.0,417.88231,571.226809,12.0,0
1068.985549,0.0,1.0,54.67143,1.0,0.0,0.0,0.083333,1200.0,359.180202,319.230878,12.0,0
287.140554,316.78,0.636364,0.0,0.0,0.75,15.0,0.0,4500.0,1308.806298,248.833196,12.0,1
823.103926,131.64,0.363636,0.0,2.3221189591078066,1.0,12.0,0.0,8000.0,2916.071564,243.199498,12.0,1
1588.447753,825.96,1.0,913.94708,4.0,0.333333,4.0,0.166667,4000.0,258.557194,308.812474,6.0,2
1238.140283,56.38,1.0,0.0,0.0,0.416667,5.0,0.0,1600.0,398.98255,422.371745,12.0,0
287.49327900000003,1709.0,0.22222199999999998,0.0,0.0,0.11111099999999999,1.0,0.0,2283.333333,5120.550705,259.56173,9.0,0
158.878732,738.65,1.0,109.368455,1.0,0.833333,16.0,0.083333,7500.0,899.2372,170.492035,12.0,1
2.081357,26.49,0.181818,0.0,0.0,0.083333,1.0,0.0,7500.0,78.573329,42.09528,12.0,0
18.627266,309.26,0.8888889999999999,0.0,0.0,0.8888889999999999,14.0,0.0,1500.0,272.65407200000004,122.277171,9.0,1
1057.142919,789.96,1.0,0.0,0.0,1.0,21.0,0.0,8000.0,1328.926056,216.592529,12.0,1
69.92093299999999,680.0,0.727273,0.0,0.0,0.727273,8.0,0.0,3500.0,668.711777,184.993332,11.0,1
5481.0949359999995,249.75,1.0,755.925861,5.0,0.25,3.0,0.25,6000.0,1715.6819449999998,341.6853912583203,12.0,1
189.11961000000002,429.88,1.0,0.0,0.0,1.0,19.0,0.0,10000.0,723.776734,203.340471,12.0,1
1530.5108300000002,0.0,1.0,485.900288,1.0,0.0,0.0,0.125,5000.0,476.34769000000006,317.958715,8.0,2
38.615644,280.4,0.727273,0.0,0.0,0.25,3.0,0.0,6150.0,254.39298399999998,55.79974,12.0,0
5639.464394,717.18,1.0,3856.971744,16.0,0.416667,7.0,0.75,7000.0,1460.6522539999999,341.6853912583203,12.0,2
470.91505,907.5,1.0,0.0,0.0,0.583333,10.0,0.0,1500.0,1065.2708539999999,187.996032,12.0,1
3241.29164,1119.56,1.0,4755.162871,14.0,1.0,13.0,0.833333,12500.0,1441.367488,782.318388,12.0,2
94.60449100000001,816.0,1.0,0.0,0.0,1.0,12.0,0.0,2500.0,694.054946,154.937506,12.0,1
1727.295159,719.76,1.0,0.0,0.0,0.5833330000000001,12.0,0.0,1800.0,724.437944,732.309926,12.0,0
868.98325,1104.65,0.818182,1180.074937,2.0,0.416667,8.0,0.166667,1800.0,1962.562543,579.554418,12.0,1
1049.109012,200.02,1.0,0.0,0.0,0.5,6.0,0.0,1000.0,548.458069,992.622332,12.0,0
4940.113918,814.66,1.0,908.434086,1.0,0.583333,8.0,0.083333,10000.0,1904.849069,341.6853912583203,12.0,1
1121.018433,0.0,1.0,410.041428,2.0,0.0,0.0,0.083333,1500.0,858.2487689999999,296.752391,12.0,0
53.583548,553.85,0.818182,0.0,0.0,0.75,19.0,0.0,4200.0,846.787917,150.804339,12.0,1
5.629313,62.72,0.22222199999999998,0.0,0.0,0.44444399999999995,4.0,0.0,1500.0,31.523069,29.715632,9.0,1
3294.37955,0.0,1.0,2546.891416,3.0,0.0,0.0,0.083333,4000.0,1084.0592390000002,341.6853912583203,12.0,2
11.896546,86.0,0.363636,0.0,0.0,0.083333,1.0,0.0,8000.0,488.72021399999994,85.079975,12.0,0
3298.236901,385.0,1.0,0.0,0.0,0.083333,1.0,0.0,7100.0,911.2373869999999,785.033485,12.0,2
5.270593,69.57,0.181818,0.0,0.0,0.083333,2.0,0.11855247071988076,4000.0,411.825987,83.449559,12.0,0
115.61103,379.32,1.0,0.0,0.0,1.0,12.0,0.0,1000.0,281.152056,179.901711,12.0,1
32.903658,391.5,1.0,0.0,0.0,0.75,9.0,0.0,6500.0,405.25091499999996,162.812944,12.0,1
81.762162,777.04,0.909091,0.0,0.0,0.833333,20.0,0.0,7500.0,753.811533,162.763716,12.0,1
87.802127,803.95,0.818182,0.0,0.0,0.5,8.0,0.0,1000.0,1134.379946,137.584907,11.464137410343525,1
4315.123399,3927.58,1.0,0.0,0.0,1.0,21.0,0.0,11000.0,1518.432988,341.6853912583203,12.0,1
939.989584,0.0,1.0,56.443763,2.0,0.0,0.0,0.083333,1000.0,214.75835099999998,184.671844,12.0,0
299.82542,480.0,1.0,416.566286,3.0,1.0,8.0,0.428571,1000.0,113.97063899999999,100.59858,7.0,1
4116.8690289999995,0.0,1.0,5884.641102,2.0,0.0,0.0,0.166667,10500.0,7310.396611,341.6853912583203,12.0,2
1512.574159,622.03,1.0,1344.577203,6.0,1.0,17.0,0.416667,1800.0,1064.435406,677.9132,11.464137410343525,1
92.816307,345.66,1.0,0.0,0.0,0.75,10.0,0.0,1000.0,383.914659,192.645506,12.0,1
826.3449730000001,108.4,1.0,950.872647,1.0,0.363636,4.0,0.090909,1000.0,2068.816672,276.536946,11.0,1
4241.864828,225.08,1.0,2842.771908,17.0,0.090909,2.0,1.0,5000.0,2011.1267510000002,341.6853912583203,11.0,2
4094.433899,0.0,1.0,1618.325972,8.0,0.0,0.0,0.5,7500.0,1070.599052,341.6853912583203,12.0,2
36.868846999999995,360.0,1.0,0.0,0.0,0.5,6.0,0.0,3000.0,286.431721,91.31394,12.0,0
4240.449485,2798.36,1.0,48.46298,1.0,0.428571,4.0,0.14285699999999998,4500.0,539.231042,931.531127,7.0,1
615.726189,1317.34,0.666667,0.0,0.0,0.222222,2.0,0.0,2500.0,328.995042,185.210313,9.0,0
122.68401899999999,1267.0,0.875,0.0,0.0,0.875,12.0,0.11855247071988076,2500.0,1263.464175,111.639152,8.0,1
891.111576,698.99,0.909091,1208.994937,13.0,0.545455,6.0,0.363636,1500.0,2152.76797,371.913747,11.0,1
1712.340703,1711.36,1.0,0.0,0.0,1.0,17.0,0.0,3500.0,1389.388725,1106.494745,12.0,1
1172.183909,1700.0,1.0,0.0,0.0,0.666667,10.0,0.0,8000.0,1271.291305,360.944075,12.0,1
1624.6511560000001,0.0,0.636364,2684.507978,9.0,0.0,0.0,0.166667,6000.0,894.813551,905.546225,12.0,2
1064.037564,55.52,0.9,0.0,0.0,0.4,4.0,0.0,4000.0,2427.690302,717.747014,10.0,0
65.54386600000001,522.5,1.0,0.0,0.0,0.666667,6.0,0.0,1500.0,539.012923,105.04247,9.0,1
19.281564000000003,428.9,0.727273,0.0,0.0,0.583333,7.0,0.0,10500.0,418.803807,72.655775,12.0,1
113.629276,798.0,0.272727,0.0,0.0,0.083333,1.0,0.0,5000.0,4372.014696,84.491283,12.0,0
2272.494247,614.37,1.0,2072.631184,5.0,0.75,23.0,0.166667,2500.0,617.216175,915.672534,12.0,1
1648.721384,0.0,1.0,39.646806,2.0,0.0,0.0,0.090909,1800.0,357.836436,631.106468,11.0,0
1098.5222800000001,285.24,1.0,0.0,0.0,0.5,7.595242451967063,0.0,1200.0,554.2944110000001,724.979174,12.0,0
1110.047967,0.0,1.0,569.881041,1.0,0.0,0.0,0.083333,3500.0,3544.9227509999996,554.98066,12.0,2
54.952957,470.12,0.636364,0.0,0.0,0.333333,4.0,0.0,10000.0,1042.208975,178.107513,12.0,1
1322.005771,0.0,1.0,159.292225,3.0,0.0,0.0,0.25,1500.0,404.26944199999997,424.156288,12.0,2
12.40875,85.5,0.3,0.0,0.0,0.1,1.0,0.11855247071988076,1500.0,414.010478,72.47544,10.0,0
1667.8517880000002,0.0,0.9,5133.373227,13.0,0.0,0.0,0.6,3000.0,2822.457351,471.885081,10.0,2
3197.6522010000003,0.0,1.0,4179.249342,2.0,0.0,0.0,0.166667,5000.0,6103.93835,759.570108,12.0,2
2572.878701,3975.0,1.0,0.0,0.0,0.416667,5.0,0.0,4000.0,2386.9825920000003,667.024916,12.0,0
22.187914000000003,0.0,1.0,147.48527,1.0,0.0,0.0,0.11855247071988076,3000.0,182.533898,155.060934,12.0,0
2719.639153,715.81,1.0,0.0,0.0,0.333333,7.0,0.0,10000.0,694.102974,724.758705,12.0,1
1481.43247,0.0,1.0,149.36039,1.0,0.0,0.0,0.083333,1800.0,586.426259,494.954634,12.0,0
844.0224390000001,0.0,1.0,1125.228876,3.0,0.0,0.0,0.166667,2500.0,535.604592,237.229776,12.0,0
1532.106106,1478.98,0.8736793396648064,0.0,0.0,0.916667,27.0,0.0,3000.0,1016.511227,377.143061,12.0,1
739.1244389999999,380.8,0.727273,983.2321,2.0,0.416667,7.0,0.083333,4500.0,464.27130300000005,211.836739,12.0,0
933.1507220000001,0.0,0.727273,1374.764359,1.0,0.0,0.0,0.090909,1500.0,360.72941099999997,335.993476,11.0,2
3074.49082,0.0,1.0,3382.232089,2.0,0.0,0.0,0.166667,4000.0,3249.404994,695.004032,12.0,2
69.352136,636.15,1.0,0.0,0.0,0.833333,16.0,0.0,10000.0,837.801642,193.410391,12.0,1
1.344661,785.9,0.181818,0.0,0.0,1.0,20.0,0.0,3000.0,789.264325,0.319475,12.0,1
1321.645967,0.0,0.8736793396648064,91.920629,1.0,0.0,0.0,0.083333,1500.0,317.384166,543.171342,12.0,0
1106.697298,1260.13,1.0,0.0,0.0,0.2,3.0,0.0,6500.0,1556.574701,238.440314,10.0,0
56.726411999999996,268.68,1.0,0.0,0.0,1.0,12.0,0.0,3500.0,261.671184,198.263057,12.0,1
7.4726,63.4,0.333333,0.0,0.0,0.22222199999999998,2.0,0.0,500.0,83.417439,106.028116,9.0,0
3312.514107,0.0,1.0,830.921998,5.0,0.0,0.0,0.11855247071988076,6500.0,962.359607,861.467363,12.0,2
684.6585110000001,184.68,1.0,0.0,0.0,1.0,12.0,0.0,2900.0,2837.204108,350.27437,12.0,1
3048.0117379999997,1271.34,1.0,0.0,0.0,0.75,24.0,0.0,3200.0,1216.277275,341.6853912583203,12.0,1
52.358663,658.24,0.454545,0.0,0.0,0.166667,2.0,0.0,4000.0,1609.331101,149.861526,12.0,0
165.721899,231.51,0.8736793396648064,0.0,0.0,0.833333,24.0,0.0,4300.0,90.96404799999999,208.147019,12.0,1
27.170790000000004,275.0,0.909091,0.0,0.0,0.833333,10.0,0.0,3000.0,299.57275899999996,149.944032,12.0,1
1109.911791,3150.0,1.0,0.0,0.0,1.0,7.595242451967063,0.0,2500.0,2694.972436,431.443631,12.0,1
475.301123,415.47,1.0,762.195411,3.0,0.166667,2.0,0.25,7000.0,3965.1509920000003,177.117122,12.0,2
47.722183,440.37,0.8736793396648064,0.0,0.0,0.583333,8.0,0.0,1200.0,674.726783,168.430684,12.0,1
443.20278899999994,350.31,1.0,153.173663,3.0,0.25,3.0,0.25,4500.0,398.335288,223.457783,12.0,2
784.959164,0.0,1.0,397.992799,2.0,0.0,0.0,0.083333,3500.0,223.24004399999998,279.341188,12.0,0
907.680311,0.0,1.0,159.333467,1.0,0.0,0.0,0.083333,1200.0,1368.7349960000001,229.658625,12.0,0
528.324583,0.0,0.909091,2101.089889,7.0,0.0,0.0,0.416667,3000.0,1398.911214,167.442242,12.0,2
